a,b,c,d,e,f,g,h,j,k,l,m,n,o,p,fecha,monto,score,fraude
4,0.7316,94038.25,20,0.1793993146543035,60,BR,8,cat_9692a71,0.067472597516871957,1586,1292,1,,Y,2020-03-20 15:09:00,10.16,58,0
4,0.8321,280.73,1,0.1748427672955974,0,BR,5,cat_ffe7351,0.090386901929026209,2471,12,1,N,N,2020-03-16 18:43:57,16.78,19,0
4,0.1826,66.48,50,1.1512820512820512,13,AR,33,cat_2977363,0.11306014168580703,2078,932,1,Y,Y,2020-04-19 17:04:42,5.99,97,1
4,0.8322,59297.55,33,0.0000000000000000,9,BR,33,cat_23cf592,0.64811163356006674,1328,632,1,Y,Y,2020-03-22 14:14:23,35.89,7,0
4,0.7234,7037.21,1,0.3611111111111111,1,BR,13,cat_a7d0f74,0.69160018297410275,875,0,1,Y,N,2020-03-20 11:13:06,9.58,1,1
4,0.7667,267824.72,16,0.0000000000000000,3,US,30,cat_4ee9a76,0.27348140101304708,622,210,1,,Y,2020-03-09 08:31:03,137.46,60,0
4,0.8739,94498.00,4,0.0000000000000000,40,BR,2,cat_d55eb54,0.003859013150798063,3863,49,1,,N,2020-04-21 16:06:57,25.41,45,0
4,0.6964,43077.74,2,0.0000000000000000,66,BR,0,cat_72781ea,0.85966068056936962,3019,184,1,,N,2020-04-16 16:50:20,81.73,71,0
4,0.7247,75797.59,2,0.4301433811270423,23,BR,41,cat_f2fd64c,0.43843245528747943,5340,10,1,,N,2020-03-17 11:05:03,6.33,58,0
4,0.7328,32610.03,4,1.9935948759007205,1,BR,17,cat_bc0de62,0.86219014299831542,935,93,1,,N,2020-03-17 21:48:59,2.64,82,0
4,0.7492,28191.22,50,0.2933151432469304,9,BR,6,cat_7a2f8ee,0.76927660397855746,2624,365,1,,Y,2020-04-15 18:56:59,8.44,63,0
3,,,12,0.0000000000000000,1,BR,15,cat_c434c0f,0.39292014654829188,172,82,1,Y,N,2020-03-13 10:44:42,6.49,0,1
4,0.7036,35235.55,2,0.2185185185185185,0,BR,54,cat_47c3da9,0.73967541940824333,113,4,1,Y,N,2020-03-27 17:35:04,5.37,72,0
4,0.8018,81918.22,2,0.1731397459165154,20,BR,3,cat_048130a,0.61564356212219096,1616,20,1,,N,2020-03-24 09:32:56,11.14,51,0
4,0.8304,280903.96,4,0.0000000000000000,0,BR,9,cat_4ae64dd,0.093772694296237802,5,4,0,,N,2020-04-11 15:04:42,52.08,93,0
4,0.7620,2688.91,1,0.3817302883813968,6,BR,19,cat_cc29487,0.1096810277378033,1448,6,1,Y,N,2020-03-23 15:28:36,12.67,23,1
4,0.7693,45387.17,1,1.0813573180703188,2,BR,11,cat_fae703d,0.50766164333022701,1067,0,1,,N,2020-03-15 18:35:38,10.53,45,0
3,1.0000,244.51,50,31.6666666666666666,25,BR,3,cat_e70e25d,0.75999586853096091,1588,1058,1,,Y,2020-04-14 19:50:39,11.49,16,0
4,0.7611,34962.82,25,0.1672268907563025,0,BR,21,cat_5e4c8ea,0.19295045564631508,589,47,1,,N,2020-03-20 17:34:35,25.13,34,0
4,0.5823,4194.95,1,0.4798073360503890,36,BR,10,cat_2eabef6,0.81213228688212524,6062,33,1,,N,2020-03-24 12:45:43,10.91,32,0
2,,,50,0.0000000000000000,59,UY,7,cat_6c41238,0.55834217444751388,1547,255,1,Y,Y,2020-03-12 22:47:23,0.71,36,0
2,0.6877,3361.86,2,0.0000000000000000,5,BR,6,cat_f9a78b7,0.88999029526332762,1729,94,1,N,N,2020-04-16 09:14:54,5.74,85,1
4,0.6969,44927.87,50,0.2716894977168949,12,BR,4,cat_4744ece,0.044640934333326499,1078,1075,1,,Y,2020-03-16 09:44:25,9.43,8,0
4,0.8213,2740.16,2,0.2256341789052069,4,BR,2,cat_1104aa0,0.060407834099841295,1003,30,1,,N,2020-03-30 18:48:12,14.74,73,0
4,0.6665,34492.41,1,0.0000000000000000,22,BR,7,cat_1694ab2,0.21575759921321946,2588,91,1,,N,2020-04-12 14:55:31,28.48,20,0
4,0.6533,106583.80,50,0.0000000000000000,30,AR,0,cat_58a56e9,0.37046699915992676,2560,304,1,,Y,2020-03-17 18:09:28,328.41,32,0
4,,,1,0.2414630661523074,14,BR,12,cat_a65e9cf,0.48919844334330875,2179,84,1,,N,2020-03-10 09:12:46,15.57,48,0
4,0.8494,392161.10,50,0.0000000000000000,11,BR,27,cat_9ff11b9,0.26233114186143425,2160,763,1,,Y,2020-03-16 15:11:21,70.88,43,0
1,0.8882,4394168.83,20,0.0302578796561604,25,BR,11,cat_ba50c93,0.66056465633774053,3087,826,1,,Y,2020-03-15 19:24:17,75.12,75,0
4,0.8790,79997.62,50,0.1561797752808988,21,BR,23,cat_108f700,0.27526242440858439,1876,263,1,,Y,2020-04-21 23:06:24,17.17,12,0
4,0.8365,190027.53,6,0.0852818570995179,6,BR,5,cat_1ae86b2,0.20615113499659898,2455,614,1,Y,N,2020-04-01 18:36:00,175.50,79,0
4,0.8110,58909.80,50,0.0000000000000000,84,BR,11,cat_5d6059e,0.88481695506474267,2547,941,1,,Y,2020-03-30 13:57:10,27.86,48,0
3,0.7526,638052.01,3,0.0442517036905920,7,BR,56,cat_ff61796,0.72073226880683094,1293,28,1,,N,2020-04-07 11:48:33,21.90,93,0
4,0.7749,6552.93,1,0.1523076923076923,3,BR,11,cat_113f0d2,0.063177900325925407,5667,0,1,Y,N,2020-04-14 10:27:36,12.39,18,0
1,0.7569,594166.70,1,0.1179765647327807,10,BR,27,cat_d16b582,0.17822091889822644,1179,155,1,,N,2020-04-15 09:55:51,67.01,62,0
4,0.8158,44895.38,2,0.3574297188755020,17,BR,0,cat_0820fab,0.86275287510578025,1420,1,1,N,N,2020-03-30 08:45:13,4.96,48,0
4,0.7037,38422.94,35,0.3894247945694891,8,BR,46,cat_becb32d,0.34687251786317219,759,181,1,,Y,2020-03-16 17:29:20,5.91,29,0
4,0.7349,89405.84,50,0.0000000000000000,3,BR,6,cat_2bcbe48,0.74533751683958016,1093,321,1,,Y,2020-04-08 20:19:24,24.72,32,0
4,0.8014,736.15,50,0.2814159292035398,51,BR,3,cat_f79d120,0.66575885553831782,5611,390,1,,Y,2020-03-08 17:31:47,12.56,44,0
4,,,16,0.0000000000000000,1,BR,30,cat_c8a83e5,0.13582170041043895,2292,51,1,Y,N,2020-03-13 17:24:38,34.80,6,0
4,,,5,0.1752838063439065,23,AR,1,cat_d77d6ec,0.86087465175378952,4756,544,1,,Y,2020-03-13 09:55:37,19.19,27,0
4,0.7596,20629.24,50,0.0000000000000000,34,BR,1,cat_4109cab,0.6503806810026056,1762,522,1,,Y,2020-04-20 16:16:44,40.56,36,0
4,,,16,0.4243070362473347,16,BR,5,cat_73ec400,0.93725397792336906,1693,1296,1,,Y,2020-03-13 08:38:29,10.15,50,0
4,0.8087,24063.91,1,0.2190152801358234,43,BR,2,cat_e790de8,0.28126604289514745,1768,0,1,,N,2020-04-11 20:34:18,11.11,22,0
4,0.6655,86959.76,9,0.4915730337078651,1,UY,2,cat_d5df818,0.24834228926985347,1376,15,1,,N,2020-04-17 19:40:39,8.13,28,0
4,0.8006,77614.94,46,0.0000000000000000,6,BR,13,cat_4249bd8,0.35101007210695201,1131,398,1,,N,2020-04-04 17:53:05,33.07,68,0
4,,,1,0.0000000000000000,0,BR,3,cat_fc62ae1,0.81198800940478932,538,0,1,,N,2020-03-12 06:41:50,43.85,100,1
2,,,50,0.0000000000000000,95,AR,11,cat_0637f40,0.5131333013478887,996,618,1,,Y,2020-03-12 19:49:47,1.03,89,0
4,0.4982,4449.75,42,0.3966666666666666,81,BR,2,cat_0820fab,0.46047303180630195,3079,180,1,,Y,2020-04-09 18:14:46,5.70,51,0
4,0.8630,16456.39,1,0.0000000000000000,0,BR,17,cat_8dad1c0,0.2946579449230704,1440,2,0,,N,2020-03-19 13:37:13,31.02,84,0
4,0.8454,15657.09,50,0.0000000000000000,4,BR,25,cat_079b3c5,0.79420566835172224,4607,423,1,,Y,2020-03-26 10:53:11,89.81,24,0
4,,,4,0.5712231182795698,0,AR,28,cat_ce29ac0,0.73734850863003487,508,16,0,,N,2020-03-12 13:55:47,11.93,97,0
4,0.8011,71900.17,29,0.0000000000000000,10,BR,47,cat_a228aa8,0.87766799185502364,3156,266,1,Y,Y,2020-03-19 10:00:30,233.21,65,0
4,0.7511,51908.68,3,0.2487479131886477,3,BR,2,cat_8ef7164,0.54137174787629405,1544,255,1,,Y,2020-04-17 10:55:04,11.80,42,0
1,0.8320,323264.73,50,0.0933262260127931,5,BR,2,cat_f4bf197,0.7810300687402929,2136,793,1,,Y,2020-03-17 21:08:59,98.99,31,0
4,0.6601,12372.88,48,0.3788334335538184,7,BR,1,cat_3cd2388,0.94090370225271158,2558,215,1,,Y,2020-04-16 13:43:36,9.57,55,0
4,0.9217,20305.36,11,0.4463667820069204,3,BR,49,cat_ddd2724,0.47267967865029803,2580,427,1,,Y,2020-03-13 21:12:17,6.25,63,0
4,,,2,1.0106951871657754,28,BR,12,cat_392b9bc,0.58575557575203874,1966,1,1,,N,2020-03-09 09:52:59,4.16,53,0
4,0.7927,2846.96,2,0.3145869947275922,1,BR,9,cat_64b574b,0.62879534575660401,1583,324,0,,N,2020-04-01 05:15:25,11.22,77,0
4,0.5520,31393.76,5,0.5263026315789473,29,AR,46,cat_a4427c8,0.1870701791893552,3898,375,1,,Y,2020-04-03 09:49:30,11.83,15,0
4,0.6134,27872.00,41,0.0000000000000000,0,BR,3,cat_e694239,0.5747416792626403,495,491,0,N,N,2020-04-21 11:07:11,34.30,17,0
4,0.8328,43058.04,50,0.2885906040268456,29,BR,9,cat_228843f,0.7309049499480551,5975,1636,1,,Y,2020-03-14 15:05:58,9.62,59,0
2,0.7196,1543818.04,4,0.0000000000000000,7,BR,2,cat_447afc8,0.69025794027988852,3339,264,1,,Y,2020-04-07 12:05:09,10.18,67,0
4,0.7442,4719.76,50,0.6655518394648829,131,BR,7,cat_b8d0b2f,0.2960858255468537,4640,1067,1,,Y,2020-04-20 11:32:06,5.89,53,0
4,0.6513,11072.22,8,0.1737717214651831,0,BR,9,cat_b6fba81,0.51585344980757597,93,91,1,Y,Y,2020-03-18 13:45:23,17.13,30,0
4,0.7841,65644.13,50,0.6172248803827751,66,BR,22,cat_fd8d8c5,0.15738528375660721,3536,717,0,Y,Y,2020-03-17 10:11:24,4.41,54,0
4,0.7691,149345.80,50,0.9947368421052631,4,BR,55,cat_24efed4,0.74918142925725562,2599,521,1,,Y,2020-03-10 16:29:49,4.23,38,0
2,0.6349,7268.42,2,0.0000000000000000,1,BR,0,cat_3ea5f60,0.97843847290872077,961,2,1,Y,N,2020-03-30 14:42:05,9.93,83,1
4,0.7398,6695.09,35,0.8112500000000000,41,BR,8,cat_a5b2091,0.44240595028350072,4498,267,1,,Y,2020-04-09 13:22:39,15.27,55,0
4,0.6129,145027.18,28,0.0000000000000000,2,AR,29,cat_ce6b8ab,0.76039472359077465,449,446,1,Y,Y,2020-03-21 23:40:36,41.24,95,0
4,0.7649,12837.37,50,0.1190119011901190,66,BR,16,cat_7a1d33b,0.17620592753925379,964,530,1,,Y,2020-04-07 17:20:59,19.38,48,0
4,0.7216,72276.22,8,0.0000000000000000,4,AR,48,cat_2624607,0.17283053482661259,4162,94,1,,Y,2020-04-08 02:13:03,77.40,7,0
4,0.6467,74744.92,50,0.0000000000000000,176,AR,5,cat_640d349,0.046474101002470292,2883,413,1,,Y,2020-04-04 10:24:57,51.24,47,0
4,0.7967,59445.23,50,0.3990755007704160,9,BR,21,cat_5563900,0.55090513639058258,2081,714,1,,Y,2020-04-08 16:13:32,12.48,52,0
4,0.8882,3280.86,17,0.2037371910789632,0,BR,5,cat_16e2381,0.50031402478838061,203,201,1,,Y,2020-04-21 14:56:19,16.01,18,0
4,0.7936,43842.87,12,0.0790790790790790,11,BR,55,cat_729542a,0.43607919735390155,4253,630,1,,Y,2020-03-27 07:32:20,19.42,67,0
4,0.5923,145000.65,50,0.0000000000000000,54,US,12,cat_5721cf3,0.442686833612143,1528,482,1,Y,Y,2020-04-12 19:05:35,42.98,49,0
2,0.8110,3992.27,0,0.0000000000000000,7,UY,31,cat_659929a,0.22629967874125967,1697,155,1,,Y,2020-04-12 21:48:13,52.38,86,0
4,0.6679,15687.07,2,0.0000000000000000,1,BR,51,cat_bdcf37d,0.39419080697965114,1591,243,1,,N,2020-04-06 06:56:51,24.46,59,0
4,0.5239,6246.31,1,0.0000000000000000,1,BR,8,cat_381751d,0.13850345514672213,1078,0,0,,N,2020-04-06 09:59:09,47.94,78,0
4,0.6134,24377.11,3,0.5558761300250048,0,BR,26,cat_5353dc2,0.73137091773494234,3006,12,1,,N,2020-04-14 18:45:59,9.96,77,0
1,0.5833,5197107.76,50,0.1108214610488026,12,BR,19,cat_f447216,0.06771851930927042,1644,1165,1,,Y,2020-04-02 12:49:52,65.06,4,0
4,0.7757,23220.97,30,0.9803571428571428,0,BR,9,cat_1b134c9,0.68608378266032588,216,211,0,,N,2020-03-14 11:19:37,12.05,79,0
2,0.8402,3497.57,50,0.0000000000000000,130,UY,9,cat_7da1387,0.65297971500081431,1229,415,1,Y,Y,2020-04-16 19:41:53,11.37,26,0
4,0.7668,17844.55,17,0.1618851178198637,12,BR,9,cat_a2bca79,0.71527066284758689,1943,432,1,,Y,2020-04-12 10:39:49,30.19,10,0
1,0.8257,817857.00,1,0.0000000000000000,2,BR,17,cat_d26ab52,0.82013869423010632,1768,0,1,N,N,2020-04-07 15:40:09,17.42,84,0
4,0.7834,168081.36,1,0.0000000000000000,0,BR,2,cat_2eabef6,0.90078612870751229,561,0,1,,N,2020-04-20 11:14:55,13.19,26,0
2,0.7332,578802.05,4,0.0000000000000000,155,UY,10,cat_f735c68,0.019429399844735684,748,21,1,,N,2020-04-18 10:16:42,33.10,76,0
4,0.7389,11703.89,1,0.0000000000000000,1,BR,13,cat_7ef8656,0.69670560292599149,2991,0,1,,N,2020-04-13 18:35:59,55.08,18,0
4,,,50,0.1297243243243243,1,AR,25,cat_f782a5f,0.3503140581302695,597,545,1,,Y,2020-03-12 20:38:59,29.67,16,0
4,0.7314,38666.79,43,0.5030303030303030,1,BR,15,cat_0eb83e7,0.74485670888882538,882,206,1,Y,Y,2020-03-14 19:39:14,10.65,30,0
4,0.9202,854.54,50,0.0544444444444444,129,BR,3,cat_8e36631,0.26137436582921936,1688,1298,1,,Y,2020-03-18 09:04:20,19.27,6,0
4,1.0000,115.50,2,0.5994659546061415,27,BR,7,cat_c51eac9,0.51840225248345462,3557,10,1,,N,2020-04-06 10:21:05,14.65,13,0
4,,,9,0.2294972677595628,0,AR,36,cat_821b2cf,0.99327831553606316,886,193,1,,Y,2020-03-09 15:27:17,14.71,10,0
4,0.7986,10429.81,29,0.4498746867167919,0,BR,5,cat_630e30e,0.081152935561245698,491,488,0,,N,2020-03-20 16:53:32,16.34,61,0
4,0.5259,153955.79,50,0.0000000000000000,1,AR,7,cat_190b70e,0.70224082898957008,766,763,1,,Y,2020-03-28 16:46:00,44.38,19,0
4,0.5759,21804.40,15,0.0000000000000000,50,BR,4,cat_b241947,0.099338581400303383,4983,170,1,Y,N,2020-03-22 10:00:49,190.00,18,0
4,0.5068,3338.06,14,0.0000000000000000,449,BR,8,cat_67f246c,0.34951982254505154,5627,1068,1,Y,Y,2020-03-23 08:51:23,50.67,13,1
4,0.8272,65302.86,50,0.0000000000000000,124,BR,6,cat_b7aad39,0.32915638501232891,4020,1076,1,,Y,2020-03-08 12:17:31,52.90,36,0
4,,,2,0.2514880952380952,4,BR,8,cat_1a94af8,0.12501921647308833,1974,67,1,,N,2020-03-11 21:31:10,14.97,45,0
1,0.7823,4628987.39,1,0.5438563327032136,15,BR,11,cat_a11d605,0.1300038296756334,1431,115,1,,N,2020-03-31 18:11:14,10.43,50,0
4,,,50,0.0000000000000000,47,AR,47,cat_3276ae5,0.31331906107703134,4128,570,1,,Y,2020-03-11 21:45:42,60.02,81,0
4,0.8244,86625.81,6,0.0068002108592514,178,BR,1,cat_43b9c10,0.20980816054751017,6355,156,1,,Y,2020-04-20 10:57:00,373.58,19,0
4,0.7676,83219.13,4,0.1730190571715145,13,BR,18,cat_7ebe7a6,0.48145652514704551,3207,366,1,,N,2020-04-02 07:49:55,7.86,44,0
4,0.5225,34998.89,2,0.5249895833333333,1,AR,23,cat_ce29ac0,0.089217389590796614,1074,544,1,,N,2020-04-14 09:53:38,14.77,62,0
4,0.5481,92490.27,14,0.0000000000000000,59,AR,4,cat_c0223a3,0.68002320671453731,2076,219,1,Y,Y,2020-03-24 07:24:02,49.73,3,0
1,0.8451,5314225.65,1,0.0382681564245810,79,BR,5,cat_feb8e6e,0.10544129261791824,2879,0,1,,N,2020-04-12 05:40:06,87.82,14,1
4,0.8402,1674301.86,41,0.0000000000000000,3,BR,10,cat_5be99e3,0.20785694322376713,601,597,1,,Y,2020-04-04 12:31:48,126.98,83,0
4,0.8761,36101.56,21,0.0000000000000000,1,BR,39,cat_336e357,0.33941619944010881,3044,142,1,,Y,2020-04-04 20:54:48,34.24,71,0
4,0.6627,13395.44,14,0.8326359832635983,0,BR,1,cat_aabb845,0.062378184305032391,20,20,0,N,N,2020-03-29 10:02:49,4.76,96,0
2,0.3527,498.00,2,0.0000000000000000,5,AR,1,cat_aa81ed5,0.52786651698091092,1909,120,1,,Y,2020-04-21 18:46:38,3.05,16,0
4,0.8334,542.60,4,0.1030000000000000,9,BR,2,cat_1e5af23,0.58816036791734305,1209,4,1,,N,2020-03-15 14:28:55,64.57,86,0
4,0.7721,64882.95,1,0.0000000000000000,-2,BR,2,cat_09f23a5,0.67887949892247335,3222,143,1,,Y,2020-03-08 09:40:39,187.83,18,0
4,0.5575,144096.54,25,0.3684105263157894,2,AR,7,cat_ed73882,0.54907258393152247,894,271,1,Y,Y,2020-04-05 20:21:27,14.75,27,0
4,0.7397,85317.41,50,0.1508242721851981,153,BR,7,cat_e5263ea,0.2474317847993035,3046,628,1,Y,Y,2020-03-26 10:06:51,16.74,23,0
4,0.8130,72699.49,2,0.2310838445807770,27,BR,24,cat_45398dd,0.61880079789073861,3449,560,1,Y,N,2020-03-22 19:14:59,30.97,15,0
4,0.6070,1486906.26,40,0.2532800751879699,17,AR,29,cat_2d32467,0.68392631733196296,4790,335,1,,Y,2020-03-26 11:30:33,16.80,100,0
4,0.7906,61586.81,1,0.0856053521329400,200,BR,22,cat_4794cb3,0.79024609216025965,3481,20,1,,N,2020-04-02 08:32:13,27.41,63,0
4,,,50,0.3416927899686520,3,BR,19,cat_88657e8,0.30234470202218944,660,647,1,Y,Y,2020-03-12 11:59:35,7.05,14,0
4,0.8270,690048.50,1,0.0000000000000000,0,BR,11,cat_1497b8f,0.60203580990923555,1,0,0,N,N,2020-04-04 16:13:33,215.03,84,0
4,0.8230,34098.47,50,0.3380676135227045,61,BR,1,cat_5d6059e,0.14745342293640107,4813,1906,1,,Y,2020-04-14 17:39:40,9.57,62,0
4,0.7977,1523.98,50,0.0000000000000000,61,BR,24,cat_64b574b,0.52537827025568262,5931,750,1,,Y,2020-04-15 18:04:27,26.67,18,0
4,0.9035,4666017.46,14,0.0000000000000000,2,BR,1,cat_43b9c10,0.72267910024808302,2673,167,0,,N,2020-04-06 12:24:33,175.90,85,0
4,0.6349,209471.54,4,0.3332165206508135,16,AR,48,cat_138a3a2,0.22752729484285439,3200,464,1,,Y,2020-04-05 13:19:32,12.41,7,0
4,0.6697,32238.11,49,0.4589066242416825,20,AR,22,cat_586166c,0.43996684625996707,1736,935,1,,Y,2020-04-18 23:08:16,8.78,3,0
1,0.7158,1592455.36,50,0.3630477204186624,116,BR,6,cat_447afc8,0.95407033628507065,5664,532,1,,Y,2020-03-19 15:37:10,24.12,0,0
3,0.6920,16429.15,50,0.0264335928671593,223,UY,9,cat_7a6b893,0.92711581786465658,4142,1140,1,,Y,2020-04-01 09:42:02,169.00,49,0
4,0.8170,5779400.70,46,0.3181272509003601,1,BR,13,cat_8bb6de0,0.76293638203198455,526,214,1,N,Y,2020-04-02 21:12:20,9.86,74,0
4,0.7489,23562.09,4,0.1579939121611827,10,BR,12,cat_fc62ae1,0.32575604812585368,1834,25,1,,N,2020-03-26 11:51:24,13.50,13,0
4,0.8505,1076221.96,50,0.0000000000000000,15,BR,6,cat_0dee1d2,0.28834378802364924,2322,496,1,,Y,2020-04-14 09:26:43,8.18,62,0
3,0.6116,336945.69,40,0.2796610169491525,11,UY,27,cat_f582e19,0.33285436452499439,300,143,1,,Y,2020-04-02 03:03:29,80.66,82,0
4,0.5791,570463.92,2,0.3640897435897435,15,AR,46,cat_21ac14d,0.44653679280257919,3223,152,1,,Y,2020-03-23 18:49:03,12.37,92,0
4,0.7744,55603.07,50,0.0000000000000000,3,BR,9,cat_0130aa9,0.127958643416207,4368,843,1,N,Y,2020-03-19 21:58:55,29.74,5,0
4,0.8345,20063.58,20,0.2153392330383480,24,BR,54,cat_54c07aa,0.62331592600377661,3071,36,1,,N,2020-03-29 18:11:55,20.24,8,0
4,0.7787,28132.61,27,0.4810810810810810,0,BR,15,cat_ce396c3,0.27716097308240961,4189,72,0,N,N,2020-03-22 08:52:03,3.91,39,0
4,0.7780,7386.78,2,0.1341545730678366,1,BR,13,cat_cb0afa0,0.86828027725059087,852,93,1,Y,Y,2020-03-18 12:00:15,25.38,85,0
4,0.7027,29471.64,6,0.0000000000000000,7,AR,19,cat_f207e5d,0.24311664866689853,1382,1372,1,,Y,2020-04-19 16:11:33,15.35,42,0
4,0.4249,108698.51,35,0.0000000000000000,0,AR,34,cat_132843c,0.26968848702019343,69,42,0,,N,2020-04-19 15:43:43,53.70,20,0
4,0.6043,93350.63,0,0.0000000000000000,4,AR,49,cat_3203c7c,0.70666672332249902,979,157,1,,Y,2020-04-17 23:11:04,44.81,30,0
4,0.7604,41412.53,2,0.0286210186323980,522,BR,0,cat_a9c2919,0.17347706052342104,3540,47,1,,N,2020-04-06 13:33:36,170.22,53,0
4,0.6318,1323.73,50,0.2396551724137931,9,BR,1,cat_753c5d4,0.77375361295801781,2209,992,1,,Y,2020-03-16 16:57:41,12.48,17,0
4,0.6582,6674.77,50,0.0000000000000000,13,BR,3,cat_40e3edd,0.20291230275328687,5978,1392,1,N,Y,2020-04-15 09:07:04,47.69,18,0
4,0.4562,27956.27,50,1.4488636363636363,2,BR,19,cat_28c9536,0.63028456819243317,2210,313,1,,Y,2020-04-20 11:10:17,6.24,9,0
4,0.5664,56595.07,30,0.2779529103989535,4,AR,9,cat_6ddf935,0.78623988489829699,331,102,1,,Y,2020-04-08 17:33:46,23.69,11,0
4,,,1,0.3356840620592383,35,BR,26,cat_535337c,0.63768488961056846,2714,0,1,Y,N,2020-03-09 17:47:31,7.89,74,0
4,0.6001,22491.63,40,0.3039506979642393,0,BR,6,cat_3203c7c,0.12562999819209963,286,286,1,,N,2020-03-08 16:51:43,21.15,84,0
4,0.6907,54330.10,11,0.0000000000000000,466,AR,26,cat_b485f22,0.29725028899251882,5436,1211,1,Y,Y,2020-03-17 09:26:07,40.95,0,0
4,0.7086,134053.86,1,0.0000000000000000,7,BR,17,cat_77ff6db,0.40775494071318974,3661,0,1,,N,2020-04-19 16:36:57,23.66,59,0
4,0.7035,32270.72,8,0.1589861751152073,13,BR,10,cat_0eb83e7,0.77611420285755983,1549,175,1,,Y,2020-03-24 10:30:00,8.77,67,0
1,0.9931,6463.16,1,0.0000000000000000,0,BR,4,cat_7a6e6d2,0.17716781595430575,2,2,0,,N,2020-03-13 20:21:21,13.86,75,0
4,0.7692,29611.52,50,0.2205505214566592,83,BR,24,cat_c8fff07,0.6022001739627143,1645,852,1,,Y,2020-03-24 12:10:57,11.82,55,0
4,0.7437,102303.94,30,0.0000000000000000,5,BR,5,cat_c7c4229,0.81467631500661852,1308,303,1,,N,2020-03-30 21:58:25,25.67,0,0
4,0.7431,5089.26,50,0.3544838315368374,6,BR,3,cat_2bcbe48,0.72674972847625341,312,306,1,,Y,2020-04-21 00:19:33,17.36,54,0
4,0.8038,72162.16,50,0.1767365392519523,33,BR,6,cat_9d38cdd,0.025963798705632257,4194,554,1,,Y,2020-04-07 08:17:18,14.15,14,0
4,,,50,0.4033120711952828,309,AR,42,cat_ab490b7,0.3305318671602997,4251,572,1,,Y,2020-03-13 08:57:32,14.62,64,0
4,0.8108,24782.88,50,0.0000000000000000,15,BR,23,cat_381751d,0.52118640711276498,2469,750,1,,Y,2020-04-04 09:08:35,57.83,0,0
4,0.8097,49236.24,16,0.1230952380952380,62,BR,12,cat_a2144eb,0.98982882573876196,3252,1178,1,Y,Y,2020-03-22 20:09:26,17.74,0,0
4,0.7710,91659.71,50,0.0000000000000000,2,BR,14,cat_dc76676,0.54677219118708464,1416,194,1,,N,2020-03-25 19:05:06,27.00,78,0
4,0.7235,17482.87,50,0.0000000000000000,34,BR,17,cat_a5b2091,0.51588574337468529,3577,1235,1,,Y,2020-04-15 18:32:44,24.94,20,0
4,0.7338,168874.87,50,0.5440729483282674,338,BR,0,cat_20525f8,0.66465097745213697,4465,253,1,,Y,2020-03-29 10:20:50,6.55,68,0
4,0.6948,44391.45,9,0.1215384615384615,51,BR,24,cat_1a392e2,0.71934779967293139,1892,180,1,,Y,2020-03-18 13:24:15,13.92,99,1
1,0.7781,5276803.18,11,0.0000000000000000,0,BR,12,cat_0663b8c,0.9797536359068566,110,107,0,,N,2020-04-18 17:03:29,37.23,92,0
4,0.8096,5334.02,2,0.1483580596766127,8,BR,3,cat_6872cef,0.9300249123134563,1279,65,1,Y,N,2020-04-14 15:58:26,11.43,73,0
4,0.6515,10190.15,1,0.2490613266583229,0,BR,7,cat_d86e46f,0.7427946259867042,0,0,1,,N,2020-03-08 11:59:42,17.76,82,0
4,0.7976,17578.68,50,0.1180236047209441,29,BR,10,cat_1743189,0.034113913963896181,1920,786,1,,Y,2020-03-25 20:46:35,9.90,50,0
2,0.4652,493.73,50,0.0000000000000000,320,AR,1,cat_d9753d4,0.90704424315221033,5571,1223,1,,Y,2020-03-08 20:17:17,6.41,92,0
4,0.7231,10766.23,6,0.2587519025875190,115,BR,0,cat_82d2873,0.79373809206602886,1005,76,1,,N,2020-04-06 13:01:07,9.00,11,0
4,0.7365,5233.23,50,0.3962264150943396,2,BR,4,cat_aa51e22,0.11612446268998156,598,595,1,,Y,2020-03-16 07:55:26,10.27,67,0
4,0.6788,55590.76,0,0.0827010622154779,0,BR,15,cat_9ff11b9,0.23592831536797121,0,0,0,N,N,2020-03-16 15:12:40,28.37,84,0
4,0.8405,14467.74,9,0.0880861850443599,2,BR,4,cat_7924e7a,0.57531559308215208,631,20,1,,N,2020-03-27 10:55:59,30.67,79,0
4,0.6690,53525.75,1,1.1712772218952324,1,BR,4,cat_bce3c43,0.6512501783541893,3532,15,1,,N,2020-04-10 08:16:34,3.23,34,0
4,0.8345,62725.22,41,0.0000000000000000,35,BR,11,cat_e48681b,0.30471452856304637,2335,93,1,,N,2020-04-12 12:39:33,129.11,70,0
4,0.6822,2014.64,49,0.3905591458274796,16,BR,10,cat_1c7032d,0.69234683794495666,4199,511,1,Y,Y,2020-03-22 09:35:57,7.51,55,0
4,0.7373,175467.02,48,0.0000000000000000,37,BR,1,cat_5b4c8c8,0.40779987401706208,2808,442,1,,Y,2020-04-17 08:27:28,27.14,54,0
4,0.8253,48186.72,1,0.4126625211984171,0,BR,3,cat_1cce58b,0.37682348778207242,0,0,0,N,N,2020-04-07 14:10:58,10.29,88,1
4,0.8297,196024.87,36,0.0000000000000000,1,BR,56,cat_af81a70,0.21799941702048642,187,95,1,Y,Y,2020-03-26 17:51:06,36.91,75,0
